YEAR,FISHERY_SECTOR,GEAR,MAJOR_STAT_AREA_CODE,SPECIES_CODE,SPECIES_COMMON_NAME,LANDED_KG,DISCARDED_KG,DISCARDED_PCS
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,8070
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,4,607,PETRALE SOLE,1.78,0,0
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,4,621,SOUTHERN ROCK SOLE,0,0,5
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,4,626,DOVER SOLE,0.44,0,7
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,1694
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,5,626,DOVER SOLE,0,0,2
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,3536
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,6,607,PETRALE SOLE,0,0,5
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,6,626,DOVER SOLE,0,0,1
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,148
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,155
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,8,626,DOVER SOLE,0,0,0
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,3147
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,9,607,PETRALE SOLE,0,0,4
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,9,626,DOVER SOLE,0,0,0
2013,LINGCOD,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,1.4,0,1
2013,LINGCOD,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,2
2013,LINGCOD,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,1
2013,LINGCOD,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,2.66,0,18
2013,ROCKFISH INSIDE,HOOK AND LINE,0,602,ARROWTOOTH FLOUNDER,2.67,0,0
2013,ROCKFISH INSIDE,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,5.28,0,0
2013,ROCKFISH INSIDE,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,36.91,0,2
2013,ROCKFISH INSIDE,HOOK AND LINE,1,621,SOUTHERN ROCK SOLE,14.97,0,2
2013,ROCKFISH OUTSIDE,HOOK AND LINE,0,607,PETRALE SOLE,26.44,0,0
2013,ROCKFISH OUTSIDE,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,129.75,0,0
2013,ROCKFISH OUTSIDE,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,0,0,7
2013,ROCKFISH OUTSIDE,HOOK AND LINE,1,621,SOUTHERN ROCK SOLE,0,0,10
2013,ROCKFISH OUTSIDE,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,13
2013,ROCKFISH OUTSIDE,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,48
2013,ROCKFISH OUTSIDE,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,351
2013,ROCKFISH OUTSIDE,HOOK AND LINE,5,607,PETRALE SOLE,3.96,0,15
2013,ROCKFISH OUTSIDE,HOOK AND LINE,5,621,SOUTHERN ROCK SOLE,61.5,0,3
2013,ROCKFISH OUTSIDE,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,425
2013,ROCKFISH OUTSIDE,HOOK AND LINE,6,607,PETRALE SOLE,18.85,0,0
2013,ROCKFISH OUTSIDE,HOOK AND LINE,6,621,SOUTHERN ROCK SOLE,21.12,0,2
2013,ROCKFISH OUTSIDE,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,74
2013,ROCKFISH OUTSIDE,HOOK AND LINE,7,607,PETRALE SOLE,5.14,0,0
2013,ROCKFISH OUTSIDE,HOOK AND LINE,7,621,SOUTHERN ROCK SOLE,22.96,0,0
2013,ROCKFISH OUTSIDE,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,89
2013,ROCKFISH OUTSIDE,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,713
2013,ROCKFISH OUTSIDE,HOOK AND LINE,9,626,DOVER SOLE,0,0,6
2013,SABLEFISH,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,75
2013,SABLEFISH,HOOK AND LINE,3,607,PETRALE SOLE,0,0,1
2013,SABLEFISH,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,2016
2013,SABLEFISH,HOOK AND LINE,4,607,PETRALE SOLE,3.56,0,2
2013,SABLEFISH,HOOK AND LINE,4,626,DOVER SOLE,3.56,0,12
2013,SABLEFISH,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,53
2013,SABLEFISH,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,183
2013,SABLEFISH,HOOK AND LINE,6,626,DOVER SOLE,0,0,2
2013,SABLEFISH,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,6
2013,SABLEFISH,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,9
2013,SABLEFISH,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,3030
2013,SABLEFISH,TRAP,3,602,ARROWTOOTH FLOUNDER,0,0,635
2013,SABLEFISH,TRAP,3,626,DOVER SOLE,0,0,34
2013,SABLEFISH,TRAP,4,602,ARROWTOOTH FLOUNDER,0,0,1993
2013,SABLEFISH,TRAP,4,626,DOVER SOLE,0,0,276
2013,SABLEFISH,TRAP,5,602,ARROWTOOTH FLOUNDER,0,0,666
2013,SABLEFISH,TRAP,5,626,DOVER SOLE,0,0,57
2013,SABLEFISH,TRAP,6,602,ARROWTOOTH FLOUNDER,0,0,1354
2013,SABLEFISH,TRAP,6,626,DOVER SOLE,0,0,52
2013,SABLEFISH,TRAP,9,602,ARROWTOOTH FLOUNDER,0,0,48496
2013,SABLEFISH,TRAP,9,626,DOVER SOLE,0,1.36,552
2013,SABLEFISH,UNKNOWN,0,626,DOVER SOLE,0.44,0,0
2013,SPINY DOGFISH,HOOK AND LINE,0,607,PETRALE SOLE,3.55,0,0
2013,SPINY DOGFISH,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,0,0,4
2013,SPINY DOGFISH,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,332
2013,SPINY DOGFISH,HOOK AND LINE,3,607,PETRALE SOLE,44.01,0,1
2013,SPINY DOGFISH,HOOK AND LINE,3,621,SOUTHERN ROCK SOLE,0.44,0,3
2013,SPINY DOGFISH,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,241
2013,SPINY DOGFISH,HOOK AND LINE,4,607,PETRALE SOLE,20.43,0,1
2013,SPINY DOGFISH,HOOK AND LINE,4,621,SOUTHERN ROCK SOLE,0,0,1
2013,SPINY DOGFISH,HOOK AND LINE,4,626,DOVER SOLE,0.44,0,1
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,0,602,ARROWTOOTH FLOUNDER,11.1,0,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,0,607,PETRALE SOLE,8.82,0,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,0,621,SOUTHERN ROCK SOLE,17.6,0,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,0,626,DOVER SOLE,3.09,0,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,13.31,86.19,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,1363.01,69.84,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,7219.07,3919.17,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,331.3,275.36,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,81143.19,27996.67,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,1268675,229293.35,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,352697.67,20552.3,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,33233.31,9241.13,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,782269.83,21863.6,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,45668.07,11715.91,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,6484994.65,316594.83,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,78107.01,1278.26,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,194.53,157.85,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,143043.97,62509.2,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,8180.87,1068.26,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,10048.47,76607.71,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,8156.12,864.11,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,14320.45,3416.88,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,25650.33,2155.99,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,5527.64,1100.9,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,2732875.09,495777.83,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,89217.47,9229.71,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,211579.16,12299.1,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,82864.8,23370.93,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,13770.48,2911.69,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,3495.32,15266.58,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,40590.31,547.5,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,226341.46,14007.88,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,571.99,14.51,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,8759.48,1990.39,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,509598.7,232323.59,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,25805.62,851.37,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,105319.35,4359.94,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,394809.59,3566.56,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,371979.15,19291.91,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,9,602,ARROWTOOTH FLOUNDER,22855.68,106902.29,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,9,607,PETRALE SOLE,15192.11,48.99,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,9,621,SOUTHERN ROCK SOLE,216.29,0.91,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,9,626,DOVER SOLE,105527.63,47702.96,0
2014,GROUNDFISH TRAWL,BOTTOM TRAWL,9,628,ENGLISH SOLE,103.5,1.36,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,0,602,ARROWTOOTH FLOUNDER,24426.62,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,0,607,PETRALE SOLE,1325.45,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,0,621,SOUTHERN ROCK SOLE,1413.56,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,0,626,DOVER SOLE,2746.71,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,0,628,ENGLISH SOLE,3402.37,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,1,602,ARROWTOOTH FLOUNDER,5.33,95.27,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,1,607,PETRALE SOLE,0,4.53,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,1,626,DOVER SOLE,0,1.36,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,1,628,ENGLISH SOLE,0,52.16,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,3,602,ARROWTOOTH FLOUNDER,471.43,10148.57,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,3,607,PETRALE SOLE,690.6,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,3,621,SOUTHERN ROCK SOLE,51.59,40.82,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,3,626,DOVER SOLE,280.35,192.79,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,3,628,ENGLISH SOLE,479.59,71.21,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,4,602,ARROWTOOTH FLOUNDER,946344.66,57150.76,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,4,607,PETRALE SOLE,0.94,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,4,626,DOVER SOLE,608.1,2274.79,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,4,628,ENGLISH SOLE,13.29,2.72,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,5,602,ARROWTOOTH FLOUNDER,0,2042.96,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,5,607,PETRALE SOLE,86.3,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,5,621,SOUTHERN ROCK SOLE,3.68,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,5,626,DOVER SOLE,287.95,4.54,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,5,628,ENGLISH SOLE,0,1.36,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,6,602,ARROWTOOTH FLOUNDER,635.31,11300.81,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,6,607,PETRALE SOLE,1483.84,2.27,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,6,621,SOUTHERN ROCK SOLE,7774.75,83.91,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,6,626,DOVER SOLE,1703.02,32.21,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,6,628,ENGLISH SOLE,308.5,35.39,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,7,602,ARROWTOOTH FLOUNDER,243.61,4012.03,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,7,607,PETRALE SOLE,7703.02,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,7,621,SOUTHERN ROCK SOLE,53013.72,77.12,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,7,626,DOVER SOLE,33.74,3.63,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,7,628,ENGLISH SOLE,4038.57,136.08,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,8,602,ARROWTOOTH FLOUNDER,621.54,25848.87,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,8,607,PETRALE SOLE,2072.34,25.4,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,8,621,SOUTHERN ROCK SOLE,18593.56,868.19,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,8,626,DOVER SOLE,36068.94,1177.07,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,8,628,ENGLISH SOLE,5659.44,2779.2,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,9,602,ARROWTOOTH FLOUNDER,0,29.02,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,9,607,PETRALE SOLE,4.26,0,0
2014,GROUNDFISH TRAWL,MIDWATER TRAWL,9,628,ENGLISH SOLE,0.86,0.45,0
2014,HALIBUT,HOOK AND LINE,0,607,PETRALE SOLE,52.88,0,0
2014,HALIBUT,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,11.08,0,0
2014,HALIBUT,HOOK AND LINE,0,626,DOVER SOLE,1.33,0,0
2014,HALIBUT,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,0,0,19
2014,HALIBUT,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,8
2014,HALIBUT,HOOK AND LINE,3,628,ENGLISH SOLE,0,0,4
2014,HALIBUT,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,292
2014,HALIBUT,HOOK AND LINE,4,607,PETRALE SOLE,0,0,1
2014,HALIBUT,HOOK AND LINE,4,621,SOUTHERN ROCK SOLE,0,0,1
2014,HALIBUT,HOOK AND LINE,4,626,DOVER SOLE,0,0,3
2014,HALIBUT,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,3.92,0,4651
2014,HALIBUT,HOOK AND LINE,5,607,PETRALE SOLE,5.96,0,0
2014,HALIBUT,HOOK AND LINE,5,621,SOUTHERN ROCK SOLE,21.56,0,8
2014,HALIBUT,HOOK AND LINE,5,626,DOVER SOLE,0,0,1
2014,HALIBUT,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,105.92,0,2039
2014,HALIBUT,HOOK AND LINE,6,607,PETRALE SOLE,7.28,0,1
2014,HALIBUT,HOOK AND LINE,6,621,SOUTHERN ROCK SOLE,13.64,0,3
2014,HALIBUT,HOOK AND LINE,6,626,DOVER SOLE,0,0,1
2014,HALIBUT,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,1948
2014,HALIBUT,HOOK AND LINE,7,607,PETRALE SOLE,1.34,0,3
2014,HALIBUT,HOOK AND LINE,7,621,SOUTHERN ROCK SOLE,18.93,0,1
2014,HALIBUT,HOOK AND LINE,7,628,ENGLISH SOLE,0,0,0
2014,HALIBUT,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,3612
2014,HALIBUT,HOOK AND LINE,8,626,DOVER SOLE,0,0,1
2014,HALIBUT,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,2108
2014,HALIBUT,HOOK AND LINE,9,607,PETRALE SOLE,0,0,8
2014,HALIBUT,HOOK AND LINE,9,621,SOUTHERN ROCK SOLE,0,0,1
2014,HALIBUT,HOOK AND LINE,9,626,DOVER SOLE,0,0,8
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,0,607,PETRALE SOLE,10.22,0,0
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,0,626,DOVER SOLE,4.89,0,0
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,4299
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,3,607,PETRALE SOLE,19.1,0,1
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,3,626,DOVER SOLE,0,0,0
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,4404
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,4,607,PETRALE SOLE,12.89,0,0
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,4,626,DOVER SOLE,0,0,6
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,1452
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,5,607,PETRALE SOLE,0,0,1
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,5,626,DOVER SOLE,0,0,1
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,3082
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,6,607,PETRALE SOLE,0,0,1
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,6,626,DOVER SOLE,0,0,5
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,6,628,ENGLISH SOLE,0,0,2
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,124
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,273
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,2504
2014,HALIBUT AND SABLEFISH,HOOK AND LINE,9,626,DOVER SOLE,0,0,6
2014,HALIBUT AND SABLEFISH,TRAP,9,602,ARROWTOOTH FLOUNDER,0,0,119
2014,LINGCOD,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,2
2014,LINGCOD,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,5
2014,LINGCOD,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,2
2014,LINGCOD,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,1
2014,LINGCOD,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,8
2014,ROCKFISH INSIDE,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,7.92,0,0
2014,ROCKFISH INSIDE,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,8.88,0,3
2014,ROCKFISH INSIDE,HOOK AND LINE,1,621,SOUTHERN ROCK SOLE,5.28,0,0
2014,ROCKFISH OUTSIDE,HOOK AND LINE,0,607,PETRALE SOLE,39.92,0,0
2014,ROCKFISH OUTSIDE,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,180.29,0,0
2014,ROCKFISH OUTSIDE,HOOK AND LINE,0,628,ENGLISH SOLE,0.89,0,0
2014,ROCKFISH OUTSIDE,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,0,0,8
2014,ROCKFISH OUTSIDE,HOOK AND LINE,1,621,SOUTHERN ROCK SOLE,4.2,0,0
2014,ROCKFISH OUTSIDE,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,49
2014,ROCKFISH OUTSIDE,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,99
2014,ROCKFISH OUTSIDE,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,125
2014,ROCKFISH OUTSIDE,HOOK AND LINE,5,607,PETRALE SOLE,19.46,0,0
2014,ROCKFISH OUTSIDE,HOOK AND LINE,5,621,SOUTHERN ROCK SOLE,47.03,0,2
2014,ROCKFISH OUTSIDE,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,144
2014,ROCKFISH OUTSIDE,HOOK AND LINE,6,621,SOUTHERN ROCK SOLE,32.46,0,6
2014,ROCKFISH OUTSIDE,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,47
2014,ROCKFISH OUTSIDE,HOOK AND LINE,7,607,PETRALE SOLE,25.96,0,0
2014,ROCKFISH OUTSIDE,HOOK AND LINE,7,621,SOUTHERN ROCK SOLE,47.56,0,1
2014,ROCKFISH OUTSIDE,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,21
2014,ROCKFISH OUTSIDE,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,370
2014,SABLEFISH,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,506
2014,SABLEFISH,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,1315
2014,SABLEFISH,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,320
2014,SABLEFISH,HOOK AND LINE,5,626,DOVER SOLE,0,0,1
2014,SABLEFISH,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,195
2014,SABLEFISH,HOOK AND LINE,6,626,DOVER SOLE,0,0,3
2014,SABLEFISH,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,52
2014,SABLEFISH,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,3132
2014,SABLEFISH,HOOK AND LINE,9,626,DOVER SOLE,0,0,3
2014,SABLEFISH,TRAP,3,602,ARROWTOOTH FLOUNDER,0,0,173
2014,SABLEFISH,TRAP,3,607,PETRALE SOLE,0,0,2
2014,SABLEFISH,TRAP,3,626,DOVER SOLE,0,0,38
2014,SABLEFISH,TRAP,4,602,ARROWTOOTH FLOUNDER,0,0,1639
2014,SABLEFISH,TRAP,4,607,PETRALE SOLE,0,0,2
2014,SABLEFISH,TRAP,4,626,DOVER SOLE,0,0,32
2014,SABLEFISH,TRAP,5,602,ARROWTOOTH FLOUNDER,0,0,280
2014,SABLEFISH,TRAP,6,602,ARROWTOOTH FLOUNDER,0,0,402
2014,SABLEFISH,TRAP,6,626,DOVER SOLE,0,0,6
2014,SABLEFISH,TRAP,9,602,ARROWTOOTH FLOUNDER,0,0,46586
2014,SABLEFISH,TRAP,9,626,DOVER SOLE,0,0,32
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,0,602,ARROWTOOTH FLOUNDER,2.18,0,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,0,607,PETRALE SOLE,5.33,0,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,0,626,DOVER SOLE,0.88,0,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,35.14,68.49,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,1777.19,211.83,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,4629.36,2231.76,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,58.36,205.1,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,75994.99,25064.27,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,658304.19,304943.93,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,340928,4464.24,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,10344.34,2088.8,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,581656.51,50468.94,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,42611.29,9842.98,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,4453812.93,664926.36,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,118431.24,840.08,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,689.8,273.05,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,172608.42,65242.21,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,12136.92,1159.9,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,187907.16,78795.46,0
2015,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,8804.33,513.48,0
